Datetime,Room Brightness,Person Status,Dominant Emotion,Person Detected,Other Objects
2024-05-22 23:35:46,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:47,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:47,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:47,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:47,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:47,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:47,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:48,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:49,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:49,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:49,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:49,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:49,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:49,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:50,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:50,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:50,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:50,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:50,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:50,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:51,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:51,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:51,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:51,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:51,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:51,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:52,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:53,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:53,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:53,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:53,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:53,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:53,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:54,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:54,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:54,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:54,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:54,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:54,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:55,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:55,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:55,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:55,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:55,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:55,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:56,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:57,Ярко освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:57,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:57,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:57,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:57,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:57,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:58,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:58,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:58,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:58,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:58,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:58,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:35:59,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:00,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:00,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:00,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:00,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:00,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:00,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:01,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:01,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:01,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:01,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:01,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:01,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:02,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:02,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:02,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:02,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:02,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:02,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:03,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:04,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:04,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:04,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:04,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:04,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:04,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:05,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:05,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:05,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:05,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:05,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:05,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:06,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:06,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:06,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:06,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:06,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:06,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:07,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:08,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:08,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:08,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:08,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:08,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:08,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:09,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:09,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:09,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:09,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:09,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:09,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:10,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:11,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:11,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:11,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:11,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:11,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:11,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:12,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:12,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:12,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:12,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:12,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:12,Слабо освещена,Нет человека,Нет лица,Нет,
2024-05-22 23:36:13,Слабо освещена,Нет человека,Нет лица,Нет,
